t,id,drive,speed.kmh,occ_nr,x,y,yaw,steer,off,speed,leftTLC,rightTLC,report,OT.or.duration,OTTLC,true.TLC,FADE1.leftTLC,FADE1.rightTLC,FADE1.off,FADE1.TLC.min,FADE0.TLC.min,steer.ampl,steer.min,steer.max,steer.avg,steer.sd,offset.min,offset.max,offset.avg,offset.sd,steer.ampl.360,filter_$,lane.cross,lane.cross.copy,id2,total.search.time,fade1.tlc.min.abs,fade1.off.abs,OT.mean,drive.copy,drive.0
 ,P23,7, , , , , , , , , , , ,.651, , , , , , , ,.0016683,-.01009115,-.00842285,-.00877352454545455,.000490817711567355,-.49819016,-.38435292,-.446824064909091,.0347295505626566,.600588,1, ,0, ,120.449666656667, , ,2.2079875,7,7
 ,P23,7, , , , , , , , , , , ,1.633, , , , , , , ,.0028483,-.00956217,-.00671387,-.00748099617647059,.000703910071638531,-.56223559,-.40654278,-.524262857720588,.0453604931413114,1.025388,1, ,0, ,120.449666656667, , ,2.2079875,7,7
 ,P23,7, , , , , , , , , , , ,1.866, , , , , , , ,.00419108,-.01224772,-.00805664,-.00935189651612903,.00099798163500891,-.2390275,.4592787,.0798986103225807,.204552356274154,1.5087888,1, ,0, ,120.449666656667, , ,2.2079875,7,7
 ,P23,7, , , , , , , , , , , ,2.167, , , , , , , ,.0119222,-.01965332,-.00773112,-.0147817967630058,.00391683488978026,.77437901,.96387315,.907459524219653,.0569018757427589,4.291992,1, ,0, ,120.449666656667, , ,2.2079875,7,7
 ,P23,7, , , , , , , , , , , ,1.999, , , , , , , ,.00488281,-.00789388,-.00301107,-.0047757749044586,.00175665589613224,.45576632,.68534136,.542301767261147,.0731907755243713,1.7578116,1, ,0, ,120.449666656667, , ,2.2079875,7,7
 ,P23,7, , , , , , , , , , , ,1.066, , , , , , , ,.0020345,-.00590006,-.00386556,-.00434869528735632,.000725176813257065,.45999539,.48694718,.471341149425287,.00755624081132129,.73242,1, ,0, ,120.449666656667, , ,2.2079875,7,7
 ,P23,7, , , , , , , , , , , ,1.082, , , , , , , ,.00553385,-.00504557,.00048828,-.00126459213483146,.00157777218214011,-.16057563,.32217598,.127726955730337,.137820645256556,1.992186,1, ,0, ,120.449666656667, , ,2.2079875,7,7
 ,P23,7, , , , , , , , , , , ,.615, , , , , , , ,.00118002,.0114034,.01258342,.0122794392156863,.00032443842821616,-.94483948,-.72601509,-.86742126254902,.0672618316292719,.4248072,1, ,0, ,120.449666656667, , ,2.2079875,7,7
 ,P23,7, , , , , , , , , , , ,1.915, , , , , , , ,.00484213,-.01090495,-.00606282,-.00885075316129032,.00161747428983672,-.62767458,.8259201,.0290777461935484,.413578378279571,1.7431668,1, ,0, ,120.449666656667, , ,2.2079875,7,7
 ,P23,7, , , , , , , , , , , ,.868, , , , , , , ,.02432921,-.02953754,-.00520833,-.0139933873134328,.00731430485906827,1.35786617,1.79725277,1.56070081537313,.140112097925571,8.7585156,1, ,1, ,120.449666656667, , ,2.2079875,7,7
 ,P23,7, , , , , , , , , , , ,1.031, , , , , , , ,.00118001,-.0037028,-.00252279,-.0028120321686747,.00028968085398164,.01973438,1.0401485,.585110886506024,.308152949727012,.4248036,1, ,0, ,120.449666656667, , ,2.2079875,7,7
 ,P23,7, , , , , , , , , , , ,.667, , , , , , , ,.00249227,.00065104,.00314331,.00145774132075472,.00100007837424612,-1.359905,-.79374862,-1.05572137301887,.16327282780913,.8972172,1, ,1, ,120.449666656667, , ,2.2079875,7,7
 ,P23,8, , , , , , , , , , , ,.25, , , , , , , ,.00150553,-.00553385,-.00402832,-.00457697870967742,.000620561051376048,.02924132,.04603457,.0374687948387097,.004809254471361,.5419908,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.509, , , , , , , ,.00036621,-.00606282,-.00569661,-.00593218368421053,.000171901378055138,-.06119704,-.02304435,-.0416060126315789,.011355852716611,.1318356,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.65, , , , , , , ,.000488280000000001,-.00569661,-.00520833,-.00522747823529412,7.71624132639716E-05,-.09914792,-.08910763,-.0952752919117647,.00280252603481123,.1757808,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1, , , , , , , ,.00386556,-.00992838,-.00606282,-.00832968112149533,.0010988867220985,-.02691782,.27633417,.108493585140187,.0937057747753874,1.3916016,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.759, , , , , , , ,.00268555,-.01143392,-.00874837,-.0107115586263736,.000980125517426343,.42675781,.61300111,.565911900054945,.0546053584431882,.966798,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.928, , , , , , , ,.00199381,-.00569661,-.0037028,-.00498940633802817,.00081932905512982,.54842865,.595065,.560782136713615,.0118268268218165,.7177716,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,2.272, , , , , , , ,.00439453,-.01143392,-.00703939,-.0109309905333333,.000979479497289468,.47747374,.74181533,.673196547866667,.0730872393375549,1.5820308,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.959, , , , , , , ,.00606282,-.00874837,-.00268555,-.00443646744897959,.00183658166633453,-.21320367,.27288604,.0268081315306122,.139862111007231,2.1826152,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.556, , , , , , , ,.00134277,-.00166829,-.00032552,-.000654878679245283,.00045857135300022,-.6131506,-.54255843,-.58380568245283,.0218188611630676,.4833972,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.366, , , , , , , ,.00248209,-.00183105,.00065104,9.07277027027026E-06,.000666965869939161,-.61807775,-.27432585,-.494607365,.105251331561242,.8935524,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.9, , , , , , , ,.00118001,-.00789388,-.00671387,-.00779065589473684,.000252984305570291,.03245664,.47957659,.268404897578947,.136871217497109,.4248036,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.59, , , , , , , ,.00386556,-.01159668,-.00773112,-.00957121666666667,.00129849955420018,.74261153,.81568444,.788919394444444,.0209885748633865,1.3916016,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,2.433, , , , , , , ,.00907389,-.00858561,.00048828,-.00673184550387597,.00269860993568564,-.0049367,.80665338,.486328022868217,.247481588365549,3.2666004,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,2.866, , , , , , , ,.01054891,-.00354004,.00700887,-.00134273875816993,.00237620777063414,-.22118139,.38951254,.00755640212418301,.193595943849402,3.7976076,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.832, , , , , , , ,.00439453,-.01127116,-.00687663,-.0104834176404494,.00119131586045643,.5183481,.66657925,.61285971,.0459108512058438,1.5820308,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.739, , , , , , , ,.00065104,-.00553385,-.00488281,-.0054326212195122,.000216470488624681,.2624805,.50547779,.392205749146342,.0715245784811119,.2343744,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.233, , , , , , , ,.00180054,.00085449,.00265503,.00147298092857143,.00078397926058211,-.19600677,.05076194,-.106569476428571,.0767900427223022,.6481944,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,2.64, , , , , , , ,.00488281,-.00756836,-.00268555,-.00629062738636364,.00121052674371366,-.38304234,-.09698451,-.161416313522727,.0758930032621422,1.7578116,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.824, , , , , , , ,.0130717,-.00805664,.00501506,.00196032304878049,.00407788619686589,-.86375237,-.52676272,-.716842788414634,.103504844960117,4.705812,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.234, , , , , , , ,.0053711,-.0074056,-.0020345,-.00641142567164179,.0011852660887791,-.87509346,-.71236682,-.767759742835821,.0497365889641559,1.933596,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.272, , , , , , , ,.00016276,-.00016276,0,-5.89710144927536E-06,3.05252111718252E-05,-1.02818394,-.90665674,-.985993203623188,.0362070652926547,.0585936,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,2.643, , , , , , , ,.00349935,-.00301107,.00048828,-.00207006992805755,.00083237388154134,-.6715951,.52178693,-.0935027061510791,.354524171134029,1.259766,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.792, , , , , , , ,.00219726,-.01293945,-.01074219,-.0120729923529412,.000894074511884519,.80705822,.85978425,.842446986588235,.0146452795641435,.7910136,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.682, , , , , , , ,.00268554,-.00236002,.00032552,-.00185433372222222,.00092039842136392,-.16908145,.40599298,.117254063055556,.164622546698408,.9667944,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.806, , , , , , , ,.00288899,-.0020345,.00085449,-.000314669333333333,.00119507297142003,-.7548368,-.36749983,-.583242761333333,.109044248426788,1.0400364,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,2.348, , , , , , , ,.00330607,.00118002,.00448609,.00262617725099602,.00133464304653432,-.83745623,-.28854156,-.676904933784861,.164016304621073,1.1901852,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.973, , , , , , , ,.00183105,-.00520833,-.00337728,-.00483051978070175,.00041302435439647,-.01745963,.69860852,.401399765350877,.209768643854841,.659178,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.472, , , , , , , ,.00419109,-.01009115,-.00590006,-.00814240562874251,.00130595441277913,.33637476,.79593349,.638323660179641,.140468142505866,1.5087924,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.668, , , , , , , ,.0008545,.00032552,.00118002,.000736099468085106,.000172875676424362,-.9241221,-.06816506,-.519787110691489,.256383619285516,.30762,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,2.14, , , , , , , ,.00573731,-.00976563,-.00402832,-.00916626092827004,.0010285583947382,-.42252922,.09653008,-.037237678649789,.146374050350473,2.0654316,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,2.417, , , , , , , ,.00684611,-.00268555,.00416056,.00312655448529412,.00161412006325557,-.43554163,-.09219193,-.347136741838235,.0930904426594317,2.4645996,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,2.116, , , , , , , ,.00085449,-.00606282,-.00520833,-.00599654852320675,.000125507963900586,.08723438,.25467265,.196743336413502,.0482510819977102,.3076164,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.917, , , , , , , ,.00249227,.00101725,.00350952,.0020346062,.000963998509867011,-.40065837,-.16436553,-.2978420139,.066890252406892,.8972172,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.783, , , , , , , ,0,.00101725,.00101725,.00101725,0,-.54430008,-.48227835,-.527626918489583,.0155880479805741,0,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.127, , , , , , , ,.00032553,-.00252279,-.00219726,-.00251503912698413,4.04352808724231E-05,-.44522715,-.35937595,-.39324425968254,.0249254359469441,.1171908,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,2.323, , , , , , , ,.00101725,-.00118001,-.00016276,-.000195625,.000154216814362268,-.34926963,-.16480684,-.279023686038462,.0556466831534144,.36621,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.832, , , , , , , ,.00016276,-.00118001,-.00101725,-.00115200827956989,6.17614732630031E-05,-.09339988,.02288091,-.0331138998924731,.0329342611972205,.0585936,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.661, , , , , , , ,0,-.00069173,-.00069173,-.00069173,0,.11663997,.21656311,.163788925125,.029198421931814,0,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.061, , , , , , , ,.00199382,-.00284831,-.00085449,-.00110300223140496,.000542029583887398,.37484097,.50179458,.451408438512397,.0373886942242594,.7177752,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.767, , , , , , , ,.00048828,.00134278,.00183106,.00163171662921348,.000100427413146192,-.11331999,.16796434,.0279095426966292,.0805229731892245,.1757808,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.5, , , , , , , ,0,.00818888,.00818888,.00818888,0,-.65631437,-.58380818,-.626652731568627,.021504775838653,0,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,2.282, , , , , , , ,.00615438,-.00183105,.00432333,.00188520082677165,.00197891624417523,-.41582584,.97243893,.208018562362205,.407132183233909,2.2155768,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.531, , , , , , , ,.00455729,-.01497396,-.01041667,-.0116278920454545,.00140093880658907,1.12519836,1.5391469,1.42804006818182,.119750620898132,1.6406244,1, ,1, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.732, , , , , , , ,.00822958,-.00321452,.00501506,.000921165706521739,.00277890382709323,-1.01433825,.33128762,-.350290325380435,.381655176263638,2.9626488,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.998, , , , , , , ,.00887045,-.01090495,-.0020345,-.0092377250877193,.00215352366589799,.12081599,.72427905,.471925884912281,.177030225280768,3.193362,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.939, , , , , , , ,.00472005,-.00874837,-.00402832,-.0067530220754717,.00141461569724462,.95011884,1.15792072,1.07819989962264,.0651688791062463,1.699218,1, ,1, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,2.633, , , , , , , ,.00720215,-.0082194,-.00101725,-.00278835759541985,.00198534486613815,.19832778,1.09958553,.654301720648855,.27437515619808,2.592774,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.872, , , , , , , ,.00265502,.00150554,.00416056,.00373283079365079,.000890512322978461,-.12675261,.04248154,-.0730863183597884,.0486251385561752,.9558072,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.539, , , , , , , ,.00252279,-.00773112,-.00520833,-.00698869327868852,.000761628077186675,.23154318,.46198428,.34711699852459,.0704873933248709,.9082044,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.667, , , , , , , ,.00097656,-.00956217,-.00858561,-.00915880826086956,.000410814880561852,.59234619,.64454854,.629197766231884,.0162466157354704,.3515616,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,2.106, , , , , , , ,.00835165,-.00301107,.00534058,.000428156383928571,.00258894185774198,-.05528903,.41335964,.110805834553571,.146283336941959,3.006594,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.733, , , , , , , ,.00183105,-.00150553,.00032552,.000287065714285714,.000218797555149828,.05796087,.78161252,.370691070989011,.215367028856523,.659178,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.933, , , , , , , ,.00402832,-.01477051,-.01074219,-.0129265412019231,.00140056588490179,.67466664,1.18901944,1.03645638072115,.157509323945355,1.4501952,1, ,1, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.851, , , , , , , ,.00452678,.00048828,.00501506,.00451777125,.00113486249288648,-.43986249,.12210035,-.182390842604167,.161495600182688,1.6296408,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.626, , , , , , , ,.00052897,.00684611,.00737508,.00712785742424242,.000216762729356038,-.63177466,-.54071999,-.604455467575758,.0271209110955096,.1904292,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.95, , , , , , , ,.00435384,-.01074219,-.00638835,-.00774092436363636,.00140686242675554,-.14610147,.04081154,-.016721695,.0566382382865014,1.5673824,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.51, , , , , , , ,.00069173,-.00504557,-.00435384,-.00450121719512195,.000275909711017576,-.7949667,-.35141301,-.57671744652439,.132216770388421,.2490228,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.689, , , , , , , ,.00354004,-.00321452,.00032552,-.00143066102857143,.00105197666721812,-1.04785657,-.95706916,-1.02493175217143,.0223904894391128,1.2744144,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,2.085, , , , , , , ,.00321452,-.00472005,-.00150553,-.00363366222222222,.00119924757844849,-.90611935,-.08548594,-.56389111,.23653448581347,1.1572272,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.517, , , , , , , ,.00402832,-.01444499,-.01041667,-.0132449987272727,.00136687173416915,.21083498,.36418033,.293350477090909,.0457058502845116,1.4501952,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.642, , , , , , , ,.00317383,-.00638835,-.00321452,-.00542470063492064,.00113424447334163,.45023131,.55921197,.503464422222222,.0319781578656596,1.1425788,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.949, , , , , , , ,.00199382,-.01041667,-.00842285,-.00983566,.000670900436730984,.63212979,.66281426,.653026125769231,.00799494248944964,.7177752,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.667, , , , , , , ,0,-.00655111,-.00655111,-.00655111,0,.45830154,.55585957,.491557957094972,.0288305513599506,0,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.483, , , , , , , ,.00150553,-.00773112,-.00622559,-.00763204869565217,.00024340913973989,.46975946,.50459421,.493835606149068,.00998555885334354,.5419908,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.499, , , , , , , ,.00219727,-.00756836,-.00537109,-.00578644649350649,.000629814713323167,.50069702,.63144827,.53790859512987,.0387827065106361,.7910172,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.556, , , , , , , ,.000488280000000001,-.01090495,-.01041667,-.0106158235403727,.000209049329293381,.76996648,.96938038,.887703702857143,.0559267350036117,.1757808,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.652, , , , , , , ,.00354004,-.01261393,-.00907389,-.0102769037681159,.00124518131220872,.94158864,.99118602,.970488683043478,.0153499488674021,1.2744144,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.2, , , , , , , ,.00638835,-.01460775,-.0082194,-.0105402783333333,.00234206838823077,.16081941,.68141758,.428658050833333,.154165760637534,2.299806,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.205, , , , , , , ,.00183106,-.00789388,-.00606282,-.0062157275,.000374911725129223,-.31830359,-.09196615,-.241195986875,.0661260505073159,.6591816,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.312, , , , , , , ,.00301107,-.01090495,-.00789388,-.00997799328767123,.000872425334078636,-.30552125,-.21178675,-.256838047328767,.0282249904798639,1.0839852,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,2.273, , , , , , , ,.00703939,-.01310221,-.00606282,-.0120027750592885,.00130524473792855,-.40066099,-.18725729,-.262573893280632,.0657712531349855,2.5341804,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.128, , , , , , , ,.00134278,-.00703939,-.00569661,-.00622250196969697,.00042657565260941,-.41842389,-.14970565,-.312768298712121,.0830726871311136,.4834008,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.85, , , , , , , ,.00069173,-.01143392,-.01074219,-.0112919571111111,.000265406179200584,.06445861,.42683363,.230141768666667,.100583710519371,.2490228,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,.984, , , , , , , ,.00488281,-.01713053,-.01224772,-.0151971469306931,.00224277032010313,.7625649,.86410189,.831530318811881,.028652681079886,1.7578116,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.522, , , , , , , ,.00720215,-.01863607,-.01143392,-.0135777112820513,.00150899433730215,.89188242,.93970424,.925905438717949,.0146156306741836,2.592774,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.722, , , , , , , ,.00537109,-.01310221,-.00773112,-.00988962310526316,.00149864557024048,.11790133,.77828634,.441472099368421,.197731382714056,1.9335924,1, ,0, ,120.449666656667, , ,2.2079875,8,0
 ,P23,8, , , , , , , , , , , ,1.183, , , , , , , ,.00354004,-.00655111,-.00301107,-.0039081575,.00113949036044473,-.06188011,.04348195,-.034909897109375,.0267676389896678,1.2744144,1, ,0, ,120.449666656667, , ,2.2079875,8,0
